Product,Sub_product,Issue,Sub_issue,State,ZIP_code,Date_received,Date_sent_to_company,Company,Company_response,Days_to_response,Issue_len,Sub_issue_words,Company_grouped,Days_to_response_bin
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,40,11426.0,2015-01-04,2015-01-16,190,1,12,40,1,190,11-30 días
10,Non-federal student loan,Can't repay my loan,Desconocido,23,70809.0,2015-01-04,2015-01-05,966,1,1,19,1,966,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,29,55322.0,2015-01-04,2015-01-04,996,1,0,40,1,996,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,30,63021.0,2015-01-04,2015-01-09,22,1,5,37,4,Otras,2-5 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,7,92804.0,2015-01-04,2015-01-04,17,1,0,34,1,Otras,0-1 días
4,Desconocido,Communication tactics,Frequent or repeated calls,13,32526.0,2015-01-04,2015-01-05,618,1,1,21,4,Otras,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,13,32526.0,2015-01-04,2015-01-05,598,3,1,21,4,598,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,13,32526.0,2015-01-04,2015-01-05,899,1,1,21,4,Otras,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,30,63565.0,2015-01-04,2015-01-22,357,1,18,37,4,Otras,11-30 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,31,39213.0,2015-01-04,2015-01-04,504,1,0,40,5,504,0-1 días
5,Domestic (US) money transfer,Money was not available when promised,Desconocido,6,85622.0,2015-01-04,2015-01-05,1038,1,1,37,1,1038,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,14,30355.0,2015-01-04,2015-01-05,1509,1,1,37,4,Otras,0-1 días
4,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,14,30355.0,2015-01-04,2015-01-05,510,1,1,34,5,Otras,0-1 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,9,6513.0,2015-01-04,2015-01-08,1398,1,4,40,5,1398,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,31,38863.0,2015-01-04,2015-01-07,1288,0,3,37,3,Otras,2-5 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,31,63132.0,2015-01-04,2015-01-04,504,1,0,40,5,504,0-1 días
6,Conventional fixed mortgage,Settlement process and costs,Desconocido,51,76132.0,2015-01-04,2015-01-08,996,1,4,28,1,996,2-5 días
2,Desconocido,Delinquent account,Desconocido,40,10462.0,2015-01-04,2015-01-21,661,1,17,18,1,661,11-30 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,51,75007.0,2015-01-04,2015-01-04,494,3,0,40,6,494,0-1 días
4,Credit card,Communication tactics,Called after sent written cease of comm,13,33602.0,2015-01-04,2015-01-04,293,3,0,21,7,Otras,0-1 días
4,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,6,85326.0,2015-01-04,2015-01-04,489,3,0,35,8,489,0-1 días
8,Desconocido,Applied for loan/did not receive money,Desconocido,42,73108.0,2015-01-04,2015-01-04,490,1,0,38,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,37,7110.0,2015-01-04,2015-01-04,1398,1,0,38,4,1398,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,33,28031.0,2015-01-04,2015-01-04,190,1,0,40,1,190,0-1 días
3,Desconocido,Incorrect information on credit report,Personal information,28,49457.0,2015-01-04,2015-01-04,504,3,0,38,2,504,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,51,76116.0,2015-01-04,2015-01-04,712,1,0,37,4,Otras,0-1 días
2,Desconocido,Identity theft / Fraud / Embezzlement,Desconocido,48,29073.0,2015-01-04,2015-01-09,729,1,5,37,1,729,2-5 días
3,Desconocido,Incorrect information on credit report,Information is not mine,39,89110.0,2015-01-04,2015-01-04,504,1,0,38,4,504,0-1 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,44,19145.0,2015-01-04,2015-01-04,356,0,0,37,4,Otras,0-1 días
2,Desconocido,Other,Desconocido,13,33351.0,2015-01-04,2015-01-08,312,3,4,5,1,312,2-5 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,33,28716.0,2015-01-04,2015-01-08,1182,1,4,31,7,Otras,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,12,50000.0,2015-01-04,2015-01-04,757,0,0,37,4,Otras,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,13,34639.0,2015-01-04,2015-01-08,142,0,4,34,1,Otras,2-5 días
2,Desconocido,Other,Desconocido,40,12866.0,2015-01-04,2015-01-04,312,1,0,5,1,312,0-1 días
6,Conventional fixed mortgage,Settlement process and costs,Desconocido,13,33155.0,2015-01-04,2015-01-04,661,1,0,28,1,661,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,51,77054.0,2015-01-04,2015-01-20,1398,1,16,38,2,1398,11-30 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,51,77054.0,2015-01-04,2015-01-20,1348,1,16,37,4,Otras,11-30 días
0,Checking account,Problems caused by my funds being low,Desconocido,44,15106.0,2015-01-04,2015-01-04,568,2,0,37,1,Otras,0-1 días
2,Desconocido,Billing disputes,Desconocido,51,76380.0,2015-01-04,2015-01-08,279,1,4,16,1,279,2-5 días
4,Credit card,Communication tactics,Frequent or repeated calls,40,11420.0,2015-01-04,2015-01-04,279,1,0,21,4,279,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,33,28312.0,2015-01-04,2015-01-04,644,1,0,40,1,644,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,4,71832.0,2015-01-04,2015-01-04,1398,1,0,40,6,1398,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,30,65203.0,2015-01-04,2015-01-04,661,1,0,40,1,661,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,53,23602.0,2015-01-04,2015-01-04,1398,1,0,38,4,1398,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,13,33541.0,2015-01-04,2015-01-04,630,1,0,37,3,Otras,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,19,60010.0,2015-01-04,2015-01-04,129,1,0,37,4,Otras,0-1 días
2,Desconocido,Other,Desconocido,40,10921.0,2015-01-04,2015-01-04,312,3,0,5,1,312,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,25,20872.0,2015-01-04,2015-01-08,1500,1,4,37,4,Otras,2-5 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,6,85260.0,2015-01-04,2015-01-04,644,1,0,40,1,644,0-1 días
2,Desconocido,Billing disputes,Desconocido,44,19342.0,2015-01-04,2015-01-04,190,2,0,16,1,190,0-1 días
4,Desconocido,Disclosure verification of debt,Not given enough info to verify debt,40,11233.0,2015-01-04,2015-01-04,1054,1,0,31,7,Otras,0-1 días
1,Installment loan,Shopping for a loan or lease,Desconocido,7,92503.0,2015-01-04,2015-01-04,600,1,0,28,1,Otras,0-1 días
1,Installment loan,Managing the loan or lease,Desconocido,7,92503.0,2015-01-04,2015-01-08,312,1,4,26,1,312,2-5 días
4,Medical,Taking/threatening an illegal action,Attempted to/Collected exempt funds,48,29445.0,2015-01-04,2015-01-04,758,1,0,36,4,Otras,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,14,30127.0,2015-01-04,2015-01-04,486,1,0,37,4,486,0-1 días
3,Desconocido,Credit reporting company's investigation,Investigation took too long,25,21144.0,2015-01-04,2015-01-04,494,3,0,40,4,494,0-1 días
10,Non-federal student loan,Can't repay my loan,Desconocido,56,98208.0,2015-01-04,2015-01-08,612,1,4,19,1,Otras,2-5 días
2,Desconocido,Billing disputes,Desconocido,30,65483.0,2015-01-04,2015-01-04,312,2,0,16,1,312,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,41,44001.0,2015-01-04,2015-01-04,1054,1,0,31,6,Otras,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,14,30439.0,2015-01-04,2015-01-08,1149,1,4,37,4,Otras,2-5 días
9,General purpose card,Fees,Desconocido,41,44120.0,2015-01-04,2015-01-08,533,1,4,4,1,533,2-5 días
2,Desconocido,Payoff process,Desconocido,7,93728.0,2015-01-04,2015-01-04,598,2,0,14,1,598,0-1 días
0,Checking account,Using a debit or ATM card,Desconocido,51,77373.0,2015-01-04,2015-01-04,1498,1,0,25,1,1498,0-1 días
6,Other mortgage,"Application, originator, mortgage broker",Desconocido,24,2642.0,2015-01-04,2015-01-04,661,1,0,40,1,661,0-1 días
0,Savings account,"Account opening, closing, or management",Desconocido,7,92075.0,2015-01-04,2015-01-05,729,1,1,39,1,729,0-1 días
2,Desconocido,Transaction issue,Desconocido,13,34744.0,2015-01-04,2015-01-04,598,2,0,17,1,598,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,19,60438.0,2015-01-04,2015-01-04,1289,1,0,40,1,Otras,0-1 días
2,Desconocido,Rewards,Desconocido,40,10019.0,2015-01-04,2015-01-04,113,1,0,7,1,113,0-1 días
1,Vehicle lease,Managing the loan or lease,Desconocido,7,92532.0,2015-01-04,2015-01-04,1419,1,0,26,1,1419,0-1 días
2,Desconocido,Billing disputes,Desconocido,24,1921.0,2015-01-04,2015-01-07,81,2,3,16,1,81,2-5 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,21,66208.0,2015-01-04,2015-01-04,1080,1,0,31,6,Otras,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,37,8081.0,2015-01-04,2015-01-04,955,1,0,40,1,955,0-1 días
4,"Other (phone, health club, etc.)",Taking/threatening an illegal action,Sued where didn't live/sign for debt,40,11520.0,2015-01-04,2015-01-04,736,1,0,36,6,Otras,0-1 días
4,Credit card,Communication tactics,Called outside of 8am-9pm,13,34997.0,2015-01-04,2015-01-04,312,3,0,21,4,312,0-1 días
3,Desconocido,Credit reporting company's investigation,Investigation took too long,7,96150.0,2015-01-04,2015-01-04,494,3,0,40,4,494,0-1 días
2,Desconocido,Credit card protection / Debt protection,Desconocido,51,78738.0,2015-01-04,2015-01-08,279,1,4,40,1,279,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,12,75025.0,2015-01-04,2015-01-08,489,3,4,37,5,489,2-5 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,33,27511.0,2015-01-04,2015-01-04,1009,1,0,31,7,Otras,0-1 días
1,Installment loan,Managing the loan or lease,Desconocido,37,8901.0,2015-01-04,2015-01-08,598,2,4,26,1,598,2-5 días
2,Desconocido,APR or interest rate,Desconocido,44,19119.0,2015-01-04,2015-01-04,1498,1,0,20,1,1498,0-1 días
4,Credit card,Cont'd attempts collect debt not owed,Debt was paid,7,97502.0,2015-01-04,2015-01-08,1419,1,4,37,3,1419,2-5 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,41,44310.0,2015-01-04,2015-01-04,312,1,0,40,1,312,0-1 días
9,Gift or merchant card,Unauthorized transactions/trans. issues,Desconocido,7,90403.0,2015-01-04,2015-01-08,1419,1,4,39,1,1419,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,44,19609.0,2015-01-04,2015-01-08,123,1,4,38,2,Otras,2-5 días
6,Home equity loan or line of credit,"Loan modification,collection,foreclosure",Desconocido,7,93044.0,2015-01-04,2015-01-04,1498,1,0,40,1,1498,0-1 días
2,Desconocido,Billing statement,Desconocido,41,45208.0,2015-01-04,2015-01-04,190,3,0,17,1,190,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,7,95608.0,2015-01-04,2015-01-04,488,1,0,37,4,Otras,0-1 días
5,Domestic (US) money transfer,Other transaction issues,Desconocido,11,19807.0,2015-01-04,2015-01-04,1038,1,0,24,1,1038,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,40,11570.0,2015-01-04,2015-01-04,966,3,0,34,1,966,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,8,80014.0,2015-01-04,2015-01-07,504,1,3,38,2,504,2-5 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,14,30350.0,2015-01-04,2015-01-04,1307,1,0,31,6,Otras,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,24,1904.0,2015-01-04,2015-01-04,509,1,0,37,4,Otras,0-1 días
1,Vehicle loan,Problems when you are unable to pay,Desconocido,14,30046.0,2015-01-04,2015-01-04,661,1,0,35,1,661,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,23,70131.0,2015-01-04,2015-01-04,494,3,0,38,2,494,0-1 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,13,32837.0,2015-01-04,2015-01-04,494,1,0,40,5,494,0-1 días
0,Other bank product/service,"Account opening, closing, or management",Desconocido,51,77450.0,2015-01-04,2015-01-04,175,1,0,39,1,Otras,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,40,10930.0,2015-01-04,2015-01-04,955,1,0,40,1,955,0-1 días
5,Domestic (US) money transfer,Incorrect/missing disclosures or info,Desconocido,39,89131.0,2015-01-04,2015-01-04,1043,1,0,37,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Reinserted previously deleted info,23,70802.0,2015-01-03,2015-01-08,1398,1,5,38,4,1398,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,51,77070.0,2015-01-03,2015-01-04,489,3,1,37,3,489,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,7,95667.0,2015-01-03,2015-01-08,504,3,5,40,6,504,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,51,75023.0,2015-01-03,2015-01-08,494,3,5,38,2,494,2-5 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,21,66102.0,2015-01-03,2015-01-03,486,3,0,37,4,486,0-1 días
4,Federal student loan,Cont'd attempts collect debt not owed,Debt was paid,40,11361.0,2015-01-03,2015-01-03,966,1,0,37,3,966,0-1 días
3,Desconocido,Credit reporting company's investigation,Investigation took too long,50,37217.0,2015-01-03,2015-01-03,1398,1,0,40,4,1398,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,51,77070.0,2015-01-03,2015-01-04,69,1,1,37,3,Otras,0-1 días
0,Other bank product/service,"Making/receiving payments, sending money",Desconocido,40,11233.0,2015-01-03,2015-01-03,312,1,0,40,1,312,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,43,97115.0,2015-01-03,2015-01-08,822,1,5,38,2,Otras,2-5 días
0,Checking account,Problems caused by my funds being low,Desconocido,20,47579.0,2015-01-03,2015-01-09,997,1,6,37,1,Otras,6-10 días
1,Vehicle loan,Managing the loan or lease,Desconocido,37,8830.0,2015-01-03,2015-02-10,830,2,38,26,1,Otras,30+ días
6,Conventional fixed mortgage,"Application, originator, mortgage broker",Desconocido,13,33308.0,2015-01-03,2015-01-03,1329,2,0,40,1,1329,0-1 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,7,95762.0,2015-01-03,2015-01-03,1401,1,0,31,7,1401,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,41,43017.0,2015-01-03,2015-01-03,504,3,0,38,4,504,0-1 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,19,60181.0,2015-01-03,2015-01-08,481,1,5,37,4,Otras,2-5 días
2,Desconocido,Billing statement,Desconocido,37,7874.0,2015-01-03,2015-01-03,729,1,0,17,1,729,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,23,70647.0,2015-01-03,2015-01-05,359,1,2,37,3,Otras,2-5 días
4,"Other (phone, health club, etc.)",Taking/threatening an illegal action,Sued where didn't live/sign for debt,19,60181.0,2015-01-03,2015-01-03,486,3,0,36,6,486,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,23,70503.0,2015-01-03,2015-01-03,312,1,0,40,1,312,0-1 días
4,Credit card,Disclosure verification of debt,Not given enough info to verify debt,51,79938.0,2015-01-03,2015-01-03,1173,1,0,31,7,Otras,0-1 días
2,Desconocido,Credit line increase/decrease,Desconocido,44,18018.0,2015-01-03,2015-01-03,598,1,0,29,1,598,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,44,15906.0,2015-01-03,2015-01-03,1064,1,0,37,5,1064,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,50,37211.0,2015-01-03,2015-01-03,273,3,0,37,4,Otras,0-1 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,7,95762.0,2015-01-03,2015-01-03,1297,0,0,31,7,Otras,0-1 días
2,Desconocido,Billing disputes,Desconocido,25,21122.0,2015-01-03,2015-01-12,312,2,9,16,1,312,6-10 días
0,Checking account,Problems caused by my funds being low,Desconocido,47,2916.0,2015-01-03,2015-01-03,190,2,0,37,1,190,0-1 días
3,Desconocido,Improper use of my credit report,Report improperly shared by CRC,53,22554.0,2015-01-03,2015-01-03,494,1,0,32,5,494,0-1 días
3,Desconocido,Incorrect information on credit report,Personal information,53,22554.0,2015-01-03,2015-01-08,504,1,5,38,2,504,2-5 días
4,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,29,55446.0,2015-01-03,2015-01-03,1498,1,0,37,5,1498,0-1 días
6,Reverse mortgage,"Loan modification,collection,foreclosure",Desconocido,36,3222.0,2015-01-03,2015-01-03,955,1,0,40,1,955,0-1 días
4,Non-federal student loan,False statements or representation,Attempted to collect wrong amount,37,7920.0,2015-01-03,2015-01-03,679,1,0,34,5,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,37,7869.0,2015-01-03,2015-01-03,1398,1,0,38,2,1398,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,14,30062.0,2015-01-03,2015-01-03,17,1,0,34,1,Otras,0-1 días
4,Auto,Disclosure verification of debt,Right to dispute notice not received,9,6241.0,2015-01-03,2015-01-03,1262,1,0,31,6,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,20,46228.0,2015-01-03,2015-01-03,494,1,0,38,4,494,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,13,33437.0,2015-01-03,2015-01-03,489,3,0,37,4,489,0-1 días
9,Mobile wallet,"Managing, opening, or closing account",Desconocido,6,85302.0,2015-01-03,2015-01-14,1038,1,11,37,1,1038,11-30 días
4,Credit card,Disclosure verification of debt,Right to dispute notice not received,8,80120.0,2015-01-03,2015-01-03,293,3,0,31,6,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,28,49747.0,2015-01-03,2015-01-03,1398,1,0,38,2,1398,0-1 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,13,34743.0,2015-01-03,2015-01-08,357,1,5,31,7,Otras,2-5 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,7,95762.0,2015-01-03,2015-01-03,716,1,0,37,3,Otras,0-1 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,50,37920.0,2015-01-03,2015-01-03,312,1,0,40,1,312,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,50,37211.0,2015-01-03,2015-01-03,1182,1,0,37,4,Otras,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,50,37211.0,2015-01-03,2015-01-03,1092,1,0,37,4,Otras,0-1 días
4,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,21,66030.0,2015-01-03,2015-01-03,1348,3,0,34,5,Otras,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,51,76133.0,2015-01-03,2015-01-03,955,1,0,40,1,955,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,53,22033.0,2015-01-03,2015-01-03,967,1,0,40,1,Otras,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,13,34110.0,2015-01-03,2015-01-08,1263,1,5,40,1,Otras,2-5 días
6,FHA mortgage,"Loan modification,collection,foreclosure",Desconocido,28,48072.0,2015-01-03,2015-01-03,1261,1,0,40,1,1261,0-1 días
4,Medical,Communication tactics,Frequent or repeated calls,7,95762.0,2015-01-03,2015-01-03,1136,1,0,21,4,Otras,0-1 días
3,Desconocido,Credit monitoring or identity protection,Account terms and changes,7,93457.0,2015-01-03,2015-01-03,504,3,0,40,4,504,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,51,77095.0,2015-01-03,2015-01-03,1498,1,0,21,4,1498,0-1 días
4,Auto,Cont'd attempts collect debt not owed,Debt is not mine,14,30144.0,2015-01-03,2015-01-03,694,1,0,37,4,Otras,0-1 días
2,Desconocido,Identity theft / Fraud / Embezzlement,Desconocido,40,13760.0,2015-01-03,2015-01-08,568,2,5,37,1,Otras,2-5 días
6,Other mortgage,Settlement process and costs,Desconocido,7,93535.0,2015-01-03,2015-01-03,1024,1,0,28,1,1024,0-1 días
2,Desconocido,Identity theft / Fraud / Embezzlement,Desconocido,14,31907.0,2015-01-03,2015-01-08,279,1,5,37,1,279,2-5 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,40,10038.0,2015-01-03,2015-01-03,729,1,0,40,1,729,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,25,21620.0,2015-01-03,2015-01-07,1398,1,4,38,4,1398,2-5 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,19,60644.0,2015-01-03,2015-01-03,996,1,0,40,1,996,0-1 días
4,Credit card,Taking/threatening an illegal action,Sued where didn't live/sign for debt,40,14580.0,2015-01-03,2015-01-06,279,1,3,36,6,279,2-5 días
3,Desconocido,Incorrect information on credit report,Account terms,6,85255.0,2015-01-03,2015-01-03,1398,1,0,38,2,1398,0-1 días
1,Vehicle loan,Taking out the loan or lease,Desconocido,29,55311.0,2015-01-03,2015-01-03,1419,1,0,28,1,1419,0-1 días
1,Vehicle loan,Problems when you are unable to pay,Desconocido,25,21740.0,2015-01-03,2015-01-06,1064,1,3,35,1,1064,2-5 días
5,International money transfer,Wrong amount charged or received,Desconocido,12,Desconocido,2015-01-03,2015-01-03,1503,1,0,32,1,Otras,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,31,39211.0,2015-01-03,2015-01-03,1145,5,0,31,6,Otras,0-1 días
4,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,50,37014.0,2015-01-03,2015-01-03,279,1,0,35,8,279,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,13,32726.0,2015-01-03,2015-01-08,1398,1,5,40,6,1398,2-5 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,13,33324.0,2015-01-03,2015-01-03,695,1,0,37,4,Otras,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,43,97759.0,2015-01-03,2015-01-03,996,5,0,40,1,996,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,40,14502.0,2015-01-03,2015-01-03,494,3,0,38,4,494,0-1 días
10,Non-federal student loan,Dealing with my lender or servicer,Desconocido,7,92656.0,2015-01-03,2015-01-08,966,3,5,34,1,966,2-5 días
3,Desconocido,Credit reporting company's investigation,Problem with statement of dispute,7,93711.0,2015-01-03,2015-01-03,504,1,0,40,5,504,0-1 días
10,Non-federal student loan,Can't repay my loan,Desconocido,51,77301.0,2015-01-03,2015-01-08,1353,1,5,19,1,Otras,2-5 días
2,Desconocido,Privacy,Desconocido,14,31901.0,2015-01-03,2015-01-03,279,1,0,7,1,279,0-1 días
4,Medical,Disclosure verification of debt,Not given enough info to verify debt,7,95008.0,2015-01-03,2015-01-09,856,1,6,31,7,Otras,6-10 días
4,Medical,False statements or representation,Attempted to collect wrong amount,12,424.0,2015-01-03,2015-01-08,1126,1,5,34,5,Otras,2-5 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,48,29708.0,2015-01-03,2015-01-03,190,1,0,40,1,190,0-1 días
0,Checking account,Problems caused by my funds being low,Desconocido,41,44095.0,2015-01-03,2015-01-03,1419,1,0,37,1,1419,0-1 días
2,Desconocido,Delinquent account,Desconocido,7,92057.0,2015-01-03,2015-01-03,1498,1,0,18,1,1498,0-1 días
2,Desconocido,Other,Desconocido,13,34224.0,2015-01-03,2015-01-08,279,3,5,5,1,279,2-5 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,40,10566.0,2015-01-03,2015-01-03,190,1,0,40,1,190,0-1 días
8,Desconocido,Charged fees or interest I didn't expect,Desconocido,20,47714.0,2015-01-03,2015-01-08,262,1,5,40,1,Otras,2-5 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,7,93309.0,2015-01-03,2015-01-03,528,1,0,37,4,Otras,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,41,44134.0,2015-01-03,2015-01-12,489,3,9,37,4,489,6-10 días
6,Conventional fixed mortgage,"Application, originator, mortgage broker",Desconocido,13,33068.0,2015-01-03,2015-01-03,1258,1,0,40,1,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Account terms,51,79936.0,2015-01-03,2015-01-03,1398,1,0,38,2,1398,0-1 días
4,Desconocido,Communication tactics,Frequent or repeated calls,43,97086.0,2015-01-03,2015-01-03,76,1,0,21,4,Otras,0-1 días
0,Savings account,Deposits and withdrawals,Desconocido,41,44626.0,2015-01-03,2015-01-03,1498,1,0,24,1,1498,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,13,32218.0,2015-01-03,2015-01-03,1419,1,0,40,1,1419,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,33,28574.0,2015-01-03,2015-01-03,76,1,0,37,4,Otras,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,18,83605.0,2015-01-03,2015-01-06,1398,1,3,37,5,1398,2-5 días
3,Desconocido,Incorrect information on credit report,Account status,13,32506.0,2015-01-03,2015-01-03,504,1,0,38,2,504,0-1 días
3,Desconocido,Improper use of my credit report,Report improperly shared by CRC,22,42082.0,2015-01-03,2015-01-03,1398,1,0,32,5,1398,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,7,94583.0,2015-01-03,2015-01-03,1349,1,0,37,5,Otras,0-1 días
3,Desconocido,Credit reporting company's investigation,Inadequate help over the phone,53,22192.0,2015-01-03,2015-01-03,504,1,0,40,5,504,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt is not mine,13,33445.0,2015-01-03,2015-01-03,1349,1,0,37,4,Otras,0-1 días
2,Desconocido,Billing disputes,Desconocido,40,11968.0,2015-01-03,2015-01-03,113,2,0,16,1,113,0-1 días
2,Desconocido,Other,Desconocido,13,32909.0,2015-01-03,2015-01-08,729,1,5,5,1,729,2-5 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,13,33445.0,2015-01-03,2015-01-03,312,1,0,37,4,312,0-1 días
